Start,End,Sleep quality,Time in bed,Activity (steps),time_in_minutes,start_hour,end_hour,sleep_hour,wake_hour,sleep_sin,sleep_cos,wake_sin,wake_cos,sleep_hour_adj,sleep_timing_bin,Day
2016-01-27 22:02:27,2016-01-28 05:23:02,84.0,7:20,0,440,22,5,22.033333333333335,5.383333333333334,-0.4924235601034665,0.8703556959399,0.9869963665602319,0.1607425656038261,22.033333333333335,Typical,Thursday
2016-01-28 22:11:17,2016-01-29 05:26:31,76.0,7:15,0,435,22,5,22.183333333333334,5.433333333333334,-0.45787391511695674,0.8890171414857364,0.9890158633619168,0.14780941112961055,22.183333333333334,Typical,Friday
2016-01-29 21:47:34,2016-01-30 06:06:40,88.0,8:19,0,499,21,6,21.783333333333335,6.1,-0.5482932295199135,0.8362861558477597,0.9996573249755573,-0.026176948307873017,21.783333333333335,Typical,Saturday
2016-01-31 22:58:22,2016-02-01 06:19:07,78.0,7:20,0,440,22,6,22.966666666666665,6.316666666666666,-0.2672383760782571,0.963630453208623,0.9965655024977614,-0.08280820751220423,22.966666666666665,Typical,Monday
2016-02-01 22:02:40,2016-02-02 05:27:42,82.0,7:25,0,445,22,5,22.033333333333335,5.45,-0.4924235601034665,0.8703556959399,0.9896513868196702,0.1434926219911793,22.033333333333335,Typical,Tuesday
2016-02-02 21:47:43,2016-02-03 05:20:45,72.0,7:33,0,453,21,5,21.783333333333335,5.333333333333333,-0.5482932295199135,0.8362861558477597,0.984807753012208,0.17364817766693041,21.783333333333335,Typical,Wednesday
2016-02-03 22:54:38,2016-02-04 06:20:45,79.0,7:26,0,446,22,6,22.9,6.333333333333333,-0.28401534470392353,0.9588197348681927,0.9961946980917455,-0.08715574274765801,22.9,Typical,Thursday
2016-02-04 22:17:56,2016-02-05 06:53:46,74.0,8:35,0,515,22,6,22.283333333333335,6.883333333333333,-0.4344452574044169,0.900698239322588,0.9733792584604485,-0.22920039092241393,22.283333333333335,Typical,Friday
2016-02-05 23:45:36,2016-02-06 07:35:42,84.0,7:50,0,470,23,7,23.75,7.583333333333333,-0.0654031292301428,0.9978589232386035,0.9153114791194472,-0.40274668985873713,23.75,Typical,Saturday
2016-02-06 22:55:30,2016-02-07 07:35:48,91.0,8:40,0,520,22,7,22.916666666666668,7.583333333333333,-0.2798290140309924,0.9600498543859286,0.9153114791194472,-0.40274668985873713,22.916666666666668,Typical,Sunday
2016-02-08 00:44:15,2016-02-08 07:45:22,68.0,7:01,0,421,0,7,0.7333333333333333,7.75,0.19080899537654478,0.981627183447664,0.8968727415326884,-0.44228869021900113,24.733333333333334,Late,Monday
2016-02-08 22:43:49,2016-02-09 06:40:40,77.0,7:56,0,476,22,6,22.716666666666665,6.666666666666667,-0.3296906452627879,0.944089020392784,0.984807753012208,-0.1736481776669303,22.716666666666665,Typical,Tuesday
2016-02-09 21:57:50,2016-02-10 05:31:30,66.0,7:33,0,453,21,5,21.95,5.516666666666667,-0.5112930860770526,0.8594064115014524,0.992004949679715,0.12619896913582995,21.95,Typical,Wednesday
2016-02-13 23:41:34,2016-02-14 05:11:40,38.0,5:30,0,330,23,5,23.683333333333334,5.183333333333334,-0.08280820751220476,0.9965655024977613,0.9772311064626789,0.21217767215644634,23.683333333333334,Typical,Sunday
2016-02-14 22:07:58,2016-02-15 05:53:25,84.0,7:45,0,465,22,5,22.116666666666667,5.883333333333333,-0.4733196671848432,0.8808907382053857,0.9995335908367129,0.03053851320982282,22.116666666666667,Typical,Monday
2016-02-15 22:07:07,2016-02-16 05:25:39,76.0,7:18,0,438,22,5,22.116666666666667,5.416666666666667,-0.4733196671848432,0.8808907382053857,0.9883615104677607,0.1521233861899168,22.116666666666667,Typical,Tuesday
2016-02-16 22:20:30,2016-02-17 05:32:48,70.0,7:12,0,432,22,5,22.333333333333332,5.533333333333333,-0.4226182617407,0.9063077870366497,0.992546151641322,0.12186934340514771,22.333333333333332,Typical,Wednesday
2016-02-17 21:33:26,2016-02-18 06:24:29,90.0,8:51,0,531,21,6,21.55,6.4,-0.5983246005706586,0.801253812691061,0.9945218953682734,-0.10452846326765333,21.55,Typical,Thursday
2016-02-18 22:47:46,2016-02-19 06:26:50,77.0,7:39,0,459,22,6,22.783333333333335,6.433333333333334,-0.31316380648374953,0.949699126201877,0.9935718556765875,-0.11320321376790671,22.783333333333335,Typical,Friday
2016-02-20 23:12:47,2016-02-21 07:41:40,69.0,8:28,0,508,23,7,23.2,7.683333333333334,-0.20791169081775987,0.9781476007338056,0.904455145454368,-0.4265687399014584,23.2,Typical,Sunday
2016-02-22 22:04:12,2016-02-23 06:23:53,85.0,8:19,0,499,22,6,22.066666666666666,6.383333333333334,-0.48480962024633767,0.8746197071393954,0.9949685182509117,-0.1001880616120762,22.066666666666666,Typical,Tuesday
2016-02-23 22:18:26,2016-02-24 06:25:24,94.0,8:06,0,486,22,6,22.3,6.416666666666667,-0.43051109680829525,0.9025852843498606,0.9940563382223196,-0.10886687485196461,22.3,Typical,Wednesday
2016-02-24 21:59:00,2016-02-25 05:43:33,88.0,7:44,0,464,21,5,21.983333333333334,5.716666666666667,-0.5037739770455265,0.8638355052043956,0.9972501850994857,0.07410849019539913,21.983333333333334,Typical,Thursday
2016-02-26 00:15:25,2016-02-26 06:35:57,68.0,6:20,0,380,0,6,0.25,6.583333333333333,0.06540312923014306,0.9978589232386035,0.9883615104677607,-0.1521233861899167,24.25,Late,Friday
2016-02-27 23:33:23,2016-02-28 07:50:56,92.0,8:17,0,497,23,7,23.55,7.833333333333333,-0.11753739745783766,0.9930684569549263,0.8870108331782218,-0.4617486132350338,23.55,Typical,Sunday
2016-02-28 22:19:47,2016-02-29 05:45:34,64.0,7:25,0,445,22,5,22.316666666666666,5.75,-0.4265687399014579,0.9044551454543682,0.9978589232386035,0.06540312923014327,22.316666666666666,Typical,Monday
2016-02-29 21:55:44,2016-03-01 06:22:29,78.0,8:26,0,506,21,6,21.916666666666668,6.366666666666666,-0.5187732581605216,0.8549118706729466,0.9953961983671789,-0.09584575252022395,21.916666666666668,Typical,Tuesday
2016-03-01 23:22:16,2016-03-02 05:50:28,70.0,6:28,0,388,23,5,23.366666666666667,5.833333333333333,-0.16504760586067735,0.9862856015372314,0.9990482215818578,0.04361938736533601,23.366666666666667,Typical,Wednesday
2016-03-02 22:15:14,2016-03-03 06:21:26,95.0,8:06,0,486,22,6,22.25,6.35,-0.4422886902190014,0.8968727415326883,0.9958049275746618,-0.09150161866340217,22.25,Typical,Thursday
2016-03-03 22:01:33,2016-03-04 06:17:35,90.0,8:16,0,496,22,6,22.016666666666666,6.283333333333333,-0.49621650367520814,0.8681988144891423,0.9972501850994857,-0.074108490195399,22.016666666666666,Typical,Friday
2016-03-05 23:20:01,2016-03-06 07:31:36,98.0,8:11,0,491,23,7,23.333333333333332,7.516666666666667,-0.1736481776669304,0.984807753012208,0.9222009716704519,-0.3867109616368205,23.333333333333332,Typical,Sunday
2016-03-06 23:08:20,2016-03-07 06:19:25,70.0,7:11,0,431,23,6,23.133333333333333,6.316666666666666,-0.22495105434386534,0.9743700647852351,0.9965655024977614,-0.08280820751220423,23.133333333333333,Typical,Monday
2016-03-07 22:50:22,2016-03-08 06:22:58,75.0,7:32,0,452,22,6,22.833333333333332,6.366666666666666,-0.30070579950427384,0.9537169507482267,0.9953961983671789,-0.09584575252022395,22.833333333333332,Typical,Tuesday
2016-03-08 21:40:38,2016-03-09 06:25:07,91.0,8:44,0,524,21,6,21.666666666666668,6.416666666666667,-0.5735764363510465,0.8191520442889916,0.9940563382223196,-0.10886687485196461,21.666666666666668,Typical,Wednesday
2016-03-09 22:40:25,2016-03-10 05:49:39,79.0,7:09,0,429,22,5,22.666666666666668,5.816666666666666,-0.3420201433256686,0.9396926207859084,0.9988483864849507,0.04797812852134391,22.666666666666668,Typical,Thursday
2016-03-10 21:35:17,2016-03-11 05:34:15,92.0,7:58,0,478,21,5,21.583333333333332,5.566666666666666,-0.591309648363583,0.8064446042674821,0.9935718556765875,0.11320321376790683,21.583333333333332,Typical,Friday
2016-03-12 01:33:16,2016-03-12 07:50:21,69.0,6:17,0,377,1,7,1.55,7.833333333333333,0.39474385638426723,0.9187912101488983,0.8870108331782218,-0.4617486132350338,25.55,Late,Saturday
2016-03-12 23:44:03,2016-03-13 07:51:57,83.0,7:07,0,427,23,7,23.733333333333334,7.85,-0.06975647374412476,0.9975640502598243,0.8849876374630421,-0.465614520325111,23.733333333333334,Typical,Sunday
2016-03-13 22:47:36,2016-03-14 05:40:43,82.0,6:53,0,413,22,5,22.783333333333335,5.666666666666667,-0.31316380648374953,0.949699126201877,0.9961946980917455,0.08715574274765814,22.783333333333335,Typical,Monday
2016-03-14 22:16:43,2016-03-15 05:46:07,79.0,7:29,0,449,22,5,22.266666666666666,5.766666666666667,-0.4383711467890778,0.8987940462991668,0.9981347984218669,0.06104853953485691,22.266666666666666,Typical,Tuesday
2016-03-15 22:41:40,2016-03-16 06:25:27,85.0,7:43,0,463,22,6,22.683333333333334,6.416666666666667,-0.3379167180033271,0.9411760152563706,0.9940563382223196,-0.10886687485196461,22.683333333333334,Typical,Wednesday
2016-03-16 22:25:40,2016-03-17 07:05:26,90.0,8:39,0,519,22,7,22.416666666666668,7.083333333333333,-0.40274668985873663,0.9153114791194474,0.9600498543859287,-0.2798290140309919,22.416666666666668,Typical,Thursday
2016-03-17 22:46:35,2016-03-18 07:08:48,98.0,8:22,0,502,22,7,22.766666666666666,7.133333333333334,-0.3173046564050927,0.9483236552061991,0.9563047559630354,-0.2923717047227368,22.766666666666666,Typical,Friday
2016-03-18 22:17:45,2016-03-19 07:47:51,87.0,9:30,0,570,22,7,22.283333333333335,7.783333333333333,-0.4344452574044169,0.900698239322588,0.8929789434111371,-0.4500984410374348,22.283333333333335,Typical,Saturday
2016-03-20 22:13:36,2016-03-21 07:26:59,80.0,9:13,0,553,22,7,22.216666666666665,7.433333333333334,-0.45009844103743624,0.8929789434111364,0.9304175679820246,-0.3665012267242972,22.216666666666665,Typical,Monday
2016-03-21 22:37:03,2016-03-22 07:32:00,80.0,8:54,0,534,22,7,22.616666666666667,7.533333333333333,-0.3542910379977166,0.9351352096860114,0.9205048534524404,-0.3907311284892736,22.616666666666667,Typical,Tuesday
2016-03-22 21:22:46,2016-03-23 06:19:17,80.0,8:56,0,536,21,6,21.366666666666667,6.316666666666666,-0.6360782202777646,0.7716245833877194,0.9965655024977614,-0.08280820751220423,21.366666666666667,Typical,Wednesday
2016-03-23 22:06:49,2016-03-24 05:20:29,65.0,7:13,0,433,22,5,22.1,5.333333333333333,-0.47715876025960796,0.8788171126619656,0.984807753012208,0.17364817766693041,22.1,Typical,Thursday
2016-03-27 23:28:20,2016-03-28 07:30:07,82.0,8:01,0,481,23,7,23.466666666666665,7.5,-0.13917310096006677,0.9902680687415701,0.9238795325112868,-0.3826834323650895,23.466666666666665,Typical,Monday
2016-03-28 23:32:44,2016-03-29 06:29:15,75.0,6:56,0,416,23,6,23.533333333333335,6.483333333333333,-0.12186934340514723,0.9925461516413221,0.992004949679715,-0.1261989691358298,23.533333333333335,Typical,Tuesday
2016-03-29 23:12:02,2016-03-30 06:25:49,66.0,7:13,0,433,23,6,23.2,6.416666666666667,-0.20791169081775987,0.9781476007338056,0.9940563382223196,-0.10886687485196461,23.2,Typical,Wednesday
2016-03-30 22:58:49,2016-03-31 06:25:21,58.0,7:26,0,446,22,6,22.966666666666665,6.416666666666667,-0.2672383760782571,0.963630453208623,0.9940563382223196,-0.10886687485196461,22.966666666666665,Typical,Thursday
2016-03-31 22:47:19,2016-04-01 06:30:09,89.0,7:42,0,462,22,6,22.783333333333335,6.5,-0.31316380648374953,0.949699126201877,0.9914448613738104,-0.1305261922200516,22.783333333333335,Typical,Friday
2016-04-02 21:20:49,2016-04-03 07:08:13,86.0,9:47,0,587,21,7,21.333333333333332,7.133333333333334,-0.6427876096865396,0.7660444431189778,0.9563047559630354,-0.2923717047227368,21.333333333333332,Typical,Sunday
2016-04-03 21:44:29,2016-04-04 06:24:00,67.0,8:39,0,519,21,6,21.733333333333334,6.4,-0.5591929034707466,0.8290375725550418,0.9945218953682734,-0.10452846326765333,21.733333333333334,Typical,Monday
2016-04-04 21:23:59,2016-04-05 06:29:22,62.0,9:05,0,545,21,6,21.383333333333333,6.483333333333333,-0.6327053285625163,0.7743926440821854,0.992004949679715,-0.1261989691358298,21.383333333333333,Typical,Tuesday
2016-04-05 21:13:24,2016-04-06 06:24:45,81.0,9:11,0,551,21,6,21.216666666666665,6.4,-0.6658816660008344,0.7460573750616993,0.9945218953682734,-0.10452846326765333,21.216666666666665,Typical,Wednesday
2016-04-06 23:00:14,2016-04-07 05:55:41,73.0,6:55,0,415,23,5,23.0,5.916666666666667,-0.25881904510252157,0.9659258262890681,0.9997620270799091,0.021814885034560937,23.0,Typical,Thursday
2016-04-07 21:48:56,2016-04-08 05:49:06,81.0,8:00,0,480,21,5,21.8,5.816666666666666,-0.544639035015027,0.838670567945424,0.9988483864849507,0.04797812852134391,21.8,Typical,Friday
2016-04-09 00:51:24,2016-04-09 07:21:57,53.0,6:30,0,390,0,7,0.85,7.35,0.2206974350215011,0.9753423205085127,0.9381913359224842,-0.3461170570774929,24.85,Late,Saturday
2016-04-09 22:59:45,2016-04-10 07:59:49,94.0,9:00,0,540,22,7,22.983333333333334,7.983333333333333,-0.26303121445797445,0.964787323828813,0.8681988144891423,-0.49621650367520825,22.983333333333334,Typical,Sunday
2016-04-10 22:04:13,2016-04-11 05:16:33,67.0,7:12,0,432,22,5,22.066666666666666,5.266666666666667,-0.48480962024633767,0.8746197071393954,0.981627183447664,0.1908089953765447,22.066666666666666,Typical,Monday
2016-04-11 22:35:10,2016-04-12 05:54:20,82.0,7:19,0,439,22,5,22.583333333333332,5.9,-0.36243803828370186,0.9320078692827984,0.9996573249755573,0.02617694830787314,22.583333333333332,Typical,Tuesday
2016-04-12 22:18:30,2016-04-13 05:52:27,85.0,7:33,0,453,22,5,22.3,5.866666666666667,-0.43051109680829525,0.9025852843498606,0.9993908270190958,0.03489949670250086,22.3,Typical,Wednesday
2016-04-13 22:27:46,2016-04-14 06:13:03,77.0,7:45,0,465,22,6,22.45,6.216666666666667,-0.39474385638426795,0.918791210148898,0.9983916705573488,-0.05669278756337747,22.45,Typical,Thursday
2016-04-14 21:43:30,2016-04-15 06:24:30,94.0,8:41,0,521,21,6,21.716666666666665,6.4,-0.5628049276950688,0.8265897491271884,0.9945218953682734,-0.10452846326765333,21.716666666666665,Typical,Friday
2016-04-15 22:38:27,2016-04-16 07:25:56,81.0,8:47,0,527,22,7,22.633333333333333,7.416666666666667,-0.35020738125946765,0.9366721892483976,0.9320078692827986,-0.3624380382837016,22.633333333333333,Typical,Saturday
2016-04-17 21:34:35,2016-04-18 06:26:45,75.0,8:52,0,532,21,6,21.566666666666666,6.433333333333334,-0.5948227867513417,0.8038568606172171,0.9935718556765875,-0.11320321376790671,21.566666666666666,Typical,Monday
2016-04-19 21:21:02,2016-04-20 06:20:19,79.0,8:59,0,539,21,6,21.35,6.333333333333333,-0.6394390019805846,0.7688418320734597,0.9961946980917455,-0.08715574274765801,21.35,Typical,Wednesday
2016-04-20 21:25:56,2016-04-21 05:35:24,81.0,8:09,0,489,21,5,21.416666666666668,5.583333333333333,-0.625923472184059,0.7798844830928818,0.9940563382223196,0.10886687485196474,21.416666666666668,Typical,Thursday
2016-04-21 21:54:28,2016-04-22 05:35:27,79.0,7:40,0,460,21,5,21.9,5.583333333333333,-0.5224985647159495,0.8526401643540918,0.9940563382223196,0.10886687485196474,21.9,Typical,Friday
2016-04-22 05:37:46,2016-04-22 06:20:18,9.0,0:42,0,42,5,6,5.616666666666667,6.333333333333333,0.9949685182509117,0.10018806161207632,0.9961946980917455,-0.08715574274765801,29.616666666666667,Very late,Friday
2016-04-23 00:46:44,2016-04-23 07:54:03,65.0,7:07,0,427,0,7,0.7666666666666667,7.9,0.19936793441719722,0.9799247046208296,0.8788171126619654,-0.47715876025960846,24.766666666666666,Late,Saturday
2016-04-24 22:30:35,2016-04-25 06:14:30,81.0,7:43,0,463,22,6,22.5,6.233333333333333,-0.38268343236508956,0.9238795325112868,0.998134798421867,-0.06104853953485678,22.5,Typical,Monday
2016-04-25 22:07:57,2016-04-26 05:39:43,87.0,7:31,0,451,22,5,22.116666666666667,5.65,-0.4733196671848432,0.8808907382053857,0.9958049275746618,0.0915016186634023,22.116666666666667,Typical,Tuesday
2016-04-26 22:48:24,2016-04-27 06:20:28,74.0,7:32,0,452,22,6,22.8,6.333333333333333,-0.3090169943749468,0.9510565162951538,0.9961946980917455,-0.08715574274765801,22.8,Typical,Wednesday
2016-04-27 22:24:10,2016-04-28 06:25:23,92.0,8:01,0,481,22,6,22.4,6.416666666666667,-0.40673664307580015,0.9135454576426009,0.9940563382223196,-0.10886687485196461,22.4,Typical,Thursday
2016-04-28 22:23:37,2016-04-29 06:17:32,95.0,7:53,0,473,22,6,22.383333333333333,6.283333333333333,-0.4107188526134778,0.9117620435770883,0.9972501850994857,-0.074108490195399,22.383333333333333,Typical,Friday
2016-04-29 22:47:32,2016-04-30 05:57:05,81.0,7:09,0,429,22,5,22.783333333333335,5.95,-0.31316380648374953,0.949699126201877,0.999914327574007,0.013089595571344575,22.783333333333335,Typical,Saturday
2016-05-01 21:27:20,2016-05-02 06:15:12,95.0,8:47,0,527,21,6,21.45,6.25,-0.6190939493098336,0.7853169308807452,0.9978589232386035,-0.06540312923014314,21.45,Typical,Monday
2016-05-02 21:50:53,2016-05-03 06:20:17,85.0,8:29,0,509,21,6,21.833333333333332,6.333333333333333,-0.537299608346825,0.8433914458128849,0.9961946980917455,-0.08715574274765801,21.833333333333332,Typical,Tuesday
2016-05-03 22:19:12,2016-05-04 06:20:18,79.0,8:01,0,481,22,6,22.316666666666666,6.333333333333333,-0.4265687399014579,0.9044551454543682,0.9961946980917455,-0.08715574274765801,22.316666666666666,Typical,Wednesday
2016-05-04 22:16:31,2016-05-05 06:30:20,83.0,8:13,0,493,22,6,22.266666666666666,6.5,-0.4383711467890778,0.8987940462991668,0.9914448613738104,-0.1305261922200516,22.266666666666666,Typical,Thursday
2016-05-05 22:20:43,2016-05-06 06:15:04,89.0,7:54,0,474,22,6,22.333333333333332,6.25,-0.4226182617407,0.9063077870366497,0.9978589232386035,-0.06540312923014314,22.333333333333332,Typical,Friday
2016-05-06 23:07:56,2016-05-07 07:08:11,87.0,8:00,0,480,23,7,23.116666666666667,7.133333333333334,-0.22920039092241423,0.9733792584604485,0.9563047559630354,-0.2923717047227368,23.116666666666667,Typical,Saturday
2016-05-07 23:20:36,2016-05-08 07:12:34,93.0,7:51,0,471,23,7,23.333333333333332,7.2,-0.1736481776669304,0.984807753012208,0.9510565162951536,-0.30901699437494734,23.333333333333332,Typical,Sunday
2016-05-08 23:44:12,2016-05-09 06:20:24,74.0,6:36,0,396,23,6,23.733333333333334,6.333333333333333,-0.06975647374412476,0.9975640502598243,0.9961946980917455,-0.08715574274765801,23.733333333333334,Typical,Monday
2016-05-09 22:10:46,2016-05-10 05:41:35,83.0,7:30,0,450,22,5,22.166666666666668,5.683333333333334,-0.46174861323503363,0.8870108331782218,0.9965655024977614,0.08280820751220436,22.166666666666668,Typical,Tuesday
2016-05-10 23:10:06,2016-05-11 05:30:21,74.0,6:20,0,380,23,5,23.166666666666668,5.5,-0.21643961393810288,0.9762960071199334,0.9914448613738104,0.1305261922200517,23.166666666666668,Typical,Wednesday
2016-05-11 22:43:49,2016-05-12 06:25:26,80.0,7:41,0,461,22,6,22.716666666666665,6.416666666666667,-0.3296906452627879,0.944089020392784,0.9940563382223196,-0.10886687485196461,22.716666666666665,Typical,Thursday
2016-05-12 23:50:20,2016-05-13 06:50:20,83.0,6:59,0,419,23,6,23.833333333333332,6.833333333333333,-0.043619387365336194,0.9990482215818578,0.9762960071199334,-0.2164396139381028,23.833333333333332,Typical,Friday
2016-05-13 23:08:55,2016-05-14 07:53:57,100.0,8:45,0,525,23,7,23.133333333333333,7.883333333333333,-0.22495105434386534,0.9743700647852351,0.8808907382053855,-0.4733196671848433,23.133333333333333,Typical,Saturday
2016-05-15 21:34:13,2016-05-16 06:07:30,81.0,8:33,0,513,21,6,21.566666666666666,6.116666666666666,-0.5948227867513417,0.8038568606172171,0.999533590836713,-0.030538513209822475,21.566666666666666,Typical,Monday
2016-05-16 21:34:47,2016-05-17 06:15:18,85.0,8:40,0,520,21,6,21.566666666666666,6.25,-0.5948227867513417,0.8038568606172171,0.9978589232386035,-0.06540312923014314,21.566666666666666,Typical,Tuesday
2016-05-17 20:53:27,2016-05-18 06:10:18,83.0,9:16,0,556,20,6,20.883333333333333,6.166666666666667,-0.7283709698824009,0.6851829903263584,0.9990482215818578,-0.04361938736533589,20.883333333333333,Early,Wednesday
2016-05-18 22:26:07,2016-05-19 05:40:26,79.0,7:14,0,434,22,5,22.433333333333334,5.666666666666667,-0.39874906892524664,0.9170600743851238,0.9961946980917455,0.08715574274765814,22.433333333333334,Typical,Thursday
2016-05-20 00:00:10,2016-05-20 06:30:16,76.0,6:30,0,390,0,6,0.0,6.5,0.0,1.0,0.9914448613738104,-0.1305261922200516,24.0,Typical,Friday
2016-05-20 23:14:26,2016-05-21 07:34:07,91.0,8:19,0,499,23,7,23.233333333333334,7.566666666666666,-0.19936793441719736,0.9799247046208296,0.917060074385124,-0.39874906892524614,23.233333333333334,Typical,Saturday
2016-05-23 22:34:58,2016-05-24 05:30:18,75.0,6:55,0,415,22,5,22.566666666666666,5.5,-0.36650122672429725,0.9304175679820246,0.9914448613738104,0.1305261922200517,22.566666666666666,Typical,Tuesday
2016-05-24 22:00:00,2016-05-25 05:35:16,90.0,7:35,0,455,22,5,22.0,5.583333333333333,-0.5000000000000004,0.8660254037844384,0.9940563382223196,0.10886687485196474,22.0,Typical,Wednesday
2016-05-25 22:21:34,2016-05-26 06:31:01,88.0,8:09,0,489,22,6,22.35,6.516666666666667,-0.4186597375374281,0.9081431738250813,0.9908658973868824,-0.13485093027372275,22.35,Typical,Thursday
2016-05-26 22:08:30,2016-05-27 06:19:54,89.0,8:11,0,491,22,6,22.133333333333333,6.316666666666666,-0.4694715627858916,0.8829475928589265,0.9965655024977614,-0.08280820751220423,22.133333333333333,Typical,Friday
2016-05-28 00:19:46,2016-05-28 07:15:58,72.0,6:56,0,416,0,7,0.31666666666666665,7.25,0.08280820751220433,0.9965655024977614,0.9469301294951057,-0.3214394653031616,24.316666666666666,Late,Saturday
2016-05-29 22:04:35,2016-05-30 06:40:37,100.0,8:36,0,516,22,6,22.066666666666666,6.666666666666667,-0.48480962024633767,0.8746197071393954,0.984807753012208,-0.1736481776669303,22.066666666666666,Typical,Monday
2016-05-30 22:07:42,2016-05-31 06:08:04,72.0,8:00,0,480,22,6,22.116666666666667,6.133333333333334,-0.4733196671848432,0.8808907382053857,0.9993908270190958,-0.03489949670250118,22.116666666666667,Typical,Tuesday
2016-05-31 23:02:52,2016-06-01 06:31:44,70.0,7:28,0,448,23,6,23.033333333333335,6.516666666666667,-0.250380004054441,0.9681476403781079,0.9908658973868824,-0.13485093027372275,23.033333333333335,Typical,Wednesday
2016-06-01 23:01:17,2016-06-02 05:48:05,67.0,6:46,0,406,23,5,23.016666666666666,5.8,-0.2546019482055278,0.9670459389139431,0.9986295347545738,0.052335956242943966,23.016666666666666,Typical,Thursday
2016-06-02 22:51:43,2016-06-03 05:31:02,65.0,6:39,0,399,22,5,22.85,5.516666666666667,-0.2965415749755711,0.9550199444571866,0.992004949679715,0.12619896913582995,22.85,Typical,Friday
2016-06-05 22:33:14,2016-06-06 05:51:51,71.0,7:18,0,438,22,5,22.55,5.85,-0.3705574375098368,0.928809552871924,0.9992290362407229,0.03925981575906889,22.55,Typical,Monday
2016-06-06 23:26:26,2016-06-07 05:31:41,70.0,6:05,0,365,23,5,23.433333333333334,5.516666666666667,-0.14780941112961052,0.9890158633619168,0.992004949679715,0.12619896913582995,23.433333333333334,Typical,Tuesday
2016-06-07 22:32:35,2016-06-08 05:32:33,77.0,6:59,0,419,22,5,22.533333333333335,5.533333333333333,-0.37460659341591235,0.9271838545667873,0.992546151641322,0.12186934340514771,22.533333333333335,Typical,Wednesday
2016-06-08 21:56:14,2016-06-09 06:16:18,76.0,8:20,0,500,21,6,21.933333333333334,6.266666666666667,-0.5150380749100537,0.8571673007021126,0.9975640502598242,-0.06975647374412533,21.933333333333334,Typical,Thursday
2016-06-09 22:07:31,2016-06-10 06:35:29,87.0,8:27,0,507,22,6,22.116666666666667,6.583333333333333,-0.4733196671848432,0.8808907382053857,0.9883615104677607,-0.1521233861899167,22.116666666666667,Typical,Friday
2016-06-11 22:42:30,2016-06-12 08:41:24,93.0,9:58,0,598,22,8,22.7,8.683333333333334,-0.3338068592337721,0.942641491092178,0.7632324697825288,-0.646123979642964,22.7,Typical,Sunday
2016-06-12 22:52:30,2016-06-13 06:32:02,77.0,7:39,0,459,22,6,22.866666666666667,6.533333333333333,-0.29237170472273627,0.9563047559630357,0.9902680687415704,-0.13917310096006535,22.866666666666667,Typical,Monday
2016-06-13 22:03:24,2016-06-14 06:26:09,82.0,8:22,0,502,22,6,22.05,6.433333333333334,-0.48862124149695535,0.8724960070727968,0.9935718556765875,-0.11320321376790671,22.05,Typical,Tuesday
2016-06-14 22:32:22,2016-06-15 06:30:23,68.0,7:58,0,478,22,6,22.533333333333335,6.5,-0.37460659341591235,0.9271838545667873,0.9914448613738104,-0.1305261922200516,22.533333333333335,Typical,Wednesday
2016-06-16 00:46:59,2016-06-16 06:25:12,64.0,5:38,0,338,0,6,0.7666666666666667,6.416666666666667,0.19936793441719722,0.9799247046208296,0.9940563382223196,-0.10886687485196461,24.766666666666666,Late,Thursday
2016-06-16 22:06:06,2016-06-17 06:01:02,83.0,7:54,0,474,22,6,22.1,6.016666666666667,-0.47715876025960796,0.8788171126619656,0.9999904807207345,-0.00436330928474646,22.1,Typical,Friday
2016-06-17 23:28:36,2016-06-18 07:23:00,79.0,7:54,0,474,23,7,23.466666666666665,7.383333333333334,-0.13917310096006677,0.9902680687415701,0.9351352096860117,-0.35429103799771566,23.466666666666665,Typical,Saturday
2016-06-19 23:00:43,2016-06-20 06:00:38,74.0,6:59,0,419,23,6,23.0,6.0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,23.0,Typical,Monday
2016-06-20 22:34:58,2016-06-21 05:50:46,83.0,7:15,0,435,22,5,22.566666666666666,5.833333333333333,-0.36650122672429725,0.9304175679820246,0.9990482215818578,0.04361938736533601,22.566666666666666,Typical,Tuesday
2016-06-21 22:11:24,2016-06-22 05:40:37,83.0,7:29,0,449,22,5,22.183333333333334,5.666666666666667,-0.45787391511695674,0.8890171414857364,0.9961946980917455,0.08715574274765814,22.183333333333334,Typical,Wednesday
2016-06-22 22:41:04,2016-06-23 06:22:44,82.0,7:41,0,461,22,6,22.683333333333334,6.366666666666666,-0.3379167180033271,0.9411760152563706,0.9953961983671789,-0.09584575252022395,22.683333333333334,Typical,Thursday
2016-06-23 22:32:02,2016-06-24 06:32:15,86.0,8:00,0,480,22,6,22.533333333333335,6.533333333333333,-0.37460659341591235,0.9271838545667873,0.9902680687415704,-0.13917310096006535,22.533333333333335,Typical,Friday
2016-06-26 22:16:19,2016-06-27 06:30:30,64.0,8:14,0,494,22,6,22.266666666666666,6.5,-0.4383711467890778,0.8987940462991668,0.9914448613738104,-0.1305261922200516,22.266666666666666,Typical,Monday
2016-06-27 23:48:29,2016-06-28 06:47:24,62.0,6:58,0,418,23,6,23.8,6.783333333333333,-0.05233595624294437,0.9986295347545738,0.9790454724845838,-0.20364175114017732,23.8,Typical,Tuesday
